Station,Year,Month,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0
Khulna,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymensingh,1948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymensingh,1948.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Mymensingh,1948.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymensingh,1948.0,4.0,0.0,0.0,38.0,0.0,3.0,22.0,11.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,58.0,0
Mymensingh,1948.0,5.0,35.0,14.0,9.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,9.0,0.0,0.0,55.0,0.0,40.0,10.0,0.0,0.0,27.0,50.0,83.0,42.0,15.0,88.0,19.0,6.0,7.0,10.0,5.0,0.0
Mymensingh,1948.0,6.0,27.0,0.0,13.0,2.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,32.0,11.0,109.0,11.0,0.0,15.0,48.0,29.0,0.0,0.0,9.0,0.0,0.0,13.0,5.0,3.0,7.0,7.0,0.0,0
Mymensingh,1948.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,16.0,189.0,56.0,25.0,8.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,41.0,8.0,55.0,16.0,22.0,9.0,28.0
Mymensingh,1948.0,8.0,51.0,30.0,48.0,32.0,5.0,116.0,11.0,0.0,7.0,4.0,0.0,0.0,0.0,7.0,7.0,11.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,7.0,2.0,3.0,1.0,6.0,0,0,9.0
Mymensingh,1948.0,9.0,0.0,8.0,11.0,0.0,16.0,21.0,6.0,48.0,47.0,0.0,20.0,20.0,7.0,40.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,46.0,7.0,0.0,47.0,0.0,71.0,0
Mymensingh,1948.0,10.0,98.0,38.0,54.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymensingh,1948.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0
Mymensingh,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Satkhira,1948.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
